PC1	PC2	age_group	disease	dataset_id
-13.591711	6.713505	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.048304	14.060777	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.827599	-24.558117	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.471895	-24.513943	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.664842	10.993012	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.240679	-17.87925	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.888918	-19.717705	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.339697	-7.6888785	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.951229	-20.399992	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.932104	15.558055	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.859412	9.20121	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.646524	-23.609331	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.35763	19.93975	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.150164	11.933862	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.07458	15.274839	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.89005	17.30989	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.441647	-23.378313	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.6734	17.102123	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.951063	-25.345684	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.557141	11.425576	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.816926	-10.723289	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.601654	4.8965716	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.774237	-19.991302	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.159325	17.52015	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.865655	-20.743423	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.77487	16.705563	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.169737	12.034549	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.81318	-25.231247	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.557987	3.6391609	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.5168	-18.525234	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.736077	12.18612	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.906628	13.004791	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.009884	9.237102	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.333511	17.394712	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.059137	-19.997307	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.255295	4.5239425	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
2.6792727	-0.4139577	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.064749	0.032332808	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.718075	-0.314749	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.740486	-21.151192	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.954632	-18.773373	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.860998	13.5636015	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.96909	11.049091	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.554996	5.0233965	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.052364	-10.207138	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.51524	15.961081	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.313933	-26.934332	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.426288	7.0193048	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.3834352	-2.431776	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.499913	8.831341	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.625238	-10.5008745	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.339577	-19.913847	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.614722	-11.130668	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.1089582	-20.978638	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.291689	-12.789156	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.311983	-24.509424	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.188215	-25.77594	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.521216	-1.2664688	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.677986	6.34111	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.092784	13.656889	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.090584	-22.713022	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.140415	5.6498356	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.273817	-0.9674463	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.840005	13.410146	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.553213	-7.5279675	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.632744	12.906749	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.875897	-3.4993258	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.24989	-12.285633	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.308568	3.0048165	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.283134	9.85253	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.465006	1.0042576	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.096516	4.9545255	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.133814	-1.939691	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.841359	-26.461145	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.846739	0.1528091	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.373086	-20.790266	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.637075	1.2487991	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.481882	18.85871	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.739023	-16.923592	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.866649	1.0457327	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.028696	-9.511543	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.9607425	-26.723177	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.691164	-26.945627	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.597	10.401512	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.513845	-23.376377	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.723441	-9.4725895	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.309862	17.045275	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.112474	-1.3743869	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.868181	8.155823	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.35984	-10.783741	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.158747	6.991577	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.107631	-19.024414	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.581621	-28.020298	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.643915	18.624928	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.157152	12.372985	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.138197	7.616894	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.68629	-24.394787	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.752874	-25.77731	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.776716	18.410784	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.129613	-2.4924576	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.23077	-26.268839	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.3204365	-20.078869	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.606731	-1.4552193	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.569485	4.3699875	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.335906	-7.006264	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.139376	0.71729714	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.306337	-4.7952085	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.083598	-18.660658	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.516	13.433949	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.197495	13.188579	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.707909	5.2646976	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.061606	-21.324913	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.139618	7.325435	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.10879	-4.5440803	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.56847	15.878065	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.89928	19.724277	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.780995	-17.389097	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.27586	-8.926789	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.927851	10.448959	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.537327	14.605148	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.711704	15.982303	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.363057	-11.633256	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.017622	5.9857416	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.334325	-1.7344598	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.144103	-23.994146	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.8495035	10.687537	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.835683	-7.526467	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.6075406	7.0958934	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.2786903	-28.693655	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.407897	13.376929	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.70572	7.6734242	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.600148	11.444518	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.180493	-27.135391	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.463219	-1.7002544	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.252474	12.509191	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.465111	8.787824	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.296672	-18.768654	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.814794	16.155642	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.523927	9.683335	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.614753	-14.21276	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.999947	-14.450809	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.681133	-15.340408	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.76672	-5.388728	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.255915	0.29995248	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0284863	-21.58937	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.577738	16.853535	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.760498	-20.381884	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.118006	13.394444	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.593507	6.1605115	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.253655	8.943053	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.295427	-20.895641	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.019503	13.295393	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.8697863	-1.9738475	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
4.7155643	-24.90841	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.481653	-25.964327	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.370432	-26.770075	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.4143224	-2.6293676	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.323423	-17.819664	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.260093	4.4728284	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.820452	-18.675152	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.5853887	-27.285454	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.053686	1.4456093	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.516304	15.68343	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.231703	-16.547205	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.0675125	3.680212	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.88051	11.153482	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.438556	5.7775736	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.089986	-2.6768262	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.460415	8.947866	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.659427	-18.973656	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.330436	-13.071335	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.038451	-0.5002702	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.944522	12.319882	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.505683	2.90557	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.341753	13.859744	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.38477	-20.881578	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.0774026	16.09021	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.886982	10.991978	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.184412	10.574128	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.691118	9.362421	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.836294	-23.63817	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.027095	11.5465975	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.234964	18.501303	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.873703	13.874641	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.7927685	9.661914	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.671612	17.979362	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.6562	-0.8148287	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.881227	15.963841	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.695474	17.192333	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.3891	19.993696	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.405219	-24.994917	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.1115556	-22.365263	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.812631	-10.438241	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.24571	-24.256851	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.07472	-25.29158	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.318403	7.917546	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.099149	-10.968052	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.3252	-15.61096	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.263273	19.512388	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.903121	-14.960901	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.947239	-26.980482	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.3076663	14.675597	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5297139	-11.925013	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.1652713	-27.131613	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.594652	11.912665	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.442996	-11.039646	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.818405	8.7015085	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.360222	10.416633	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.970745	14.577022	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.918695	-4.839427	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.713009	6.2237453	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.219698	-0.89108974	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.051868	5.3408566	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.889479	8.698291	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.72328	-13.273384	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.9158535	0.2781817	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.82586	5.5127654	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.244078	16.9675	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.109089	-22.364052	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.675912	-0.8219446	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.880954	-1.9638644	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.047594	6.35902	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.1493406	-3.9576623	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.369462	3.2587485	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.872445	12.156335	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.495981	-24.424664	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.210295	8.348787	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
7.2894816	8.499697	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.795507	-21.044966	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.991782	10.354524	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.868845	12.567066	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.140245	-0.28354156	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.943314	12.112208	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.751264	3.4471202	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.637381	13.521907	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.251472	1.0736153	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.358517	9.9218645	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.980005	8.520291	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.754793	18.85947	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.975917	-17.173952	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.434373	-23.70969	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.930692	14.847949	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.489592	14.143987	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.760683	-26.231863	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.293808	14.685114	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.094757	10.251793	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.682477	-25.94771	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.729124	-1.3822902	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.458278	-27.401636	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.844629	-15.427019	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.157011	8.67241	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.793639	-23.273645	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.975962	5.96986	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.50149	15.181075	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.31899	13.572048	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.194565	3.2953193	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.775731	-22.219433	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8353143	-11.173294	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.2451243	-11.9240265	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.304694	3.3598022	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.648656	-12.650035	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.942469	13.452416	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.910357	14.753073	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.509203	15.657691	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.973479	6.294659	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.7497835	8.768087	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.076778	11.602489	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-18.946363	20.58942	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.565011	-20.76056	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.83059	18.333632	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.575091	-15.63476	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.779148	-19.852749	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.701592	-25.668081	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.282618	3.4162228	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.195756	-8.865307	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.772563	-19.115763	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.4614935	-23.573702	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.510679	-21.040007	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.710772	-8.411379	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-11.224568	-26.139717	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-18.561619	16.438911	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1181637	-25.472185	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.690659	19.686348	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.625488	13.599012	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.699899	4.9626966	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.852275	6.9510283	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.62632	-12.857377	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.620941	18.427704	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.118599	12.964729	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-20.694693	17.261408	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.793938	-24.08829	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.633387	16.258678	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.341139	-16.17957	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.335351	9.57055	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.785513	18.184053	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.895117	19.84111	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-19.360752	15.185506	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.792115	6.0495853	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.1295567	-22.163813	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.212351	10.901427	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.532007	6.383032	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.845695	10.641886	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.368383	7.0700746	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.768337	21.778318	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.359115	-8.954504	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.055293	-4.4830637	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.588854	15.767201	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.7865863	1.3359255	young	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-14.40994	16.326517	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.342837	10.181846	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-10.136094	-24.523205	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.651218	9.293072	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-16.679007	10.12614	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.141286	6.143796	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.674509	5.9713545	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.055963	-19.283152	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-8.473603	-0.30147198	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.182381	-22.043015	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-17.619167	14.609114	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.7255745	12.625696	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.6754313	-20.408339	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.8307295	-5.2794747	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-11.340192	-8.302186	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.698517	3.320215	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.6691	15.39904	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-15.183824	-5.1128488	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-14.15447	-5.5454025	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.619363	-0.82367176	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
2.0510068	-22.36031	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.589872	-24.18362	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-9.755706	-26.698412	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-13.412247	-17.104038	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-7.274922	-5.941345	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-12.613051	-6.3241973	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
